cust_id,Geo,Age,R_ninteen,C_ninteen,R_twenty,C_twenty,R_twentyone,C_twentyone,R_twentytwo,C_twentytwo,R_twentythree,C_twentythree
712919433,Seo-gu,40,303.6,4,19787.57,38,110683.2,269,434924.87,178,89109.86,139
712980761,Gimpo,65,157812.684,393,153000.246,329,133035.054,232,157598.101,242,122559.228,126
713115996,Seongdong,43,228515.704,418,291895.376,643,255466.806,412,125964.064,235,14093.402,107
713248351,Gangnam,54,6965.61,44,3795.504,12,113073.593,132,127406.147,231,28099.696,58
713408965,Goyang,62,73467.233,176,64013.875,259,122455.376,197,129685.075,225,73832.069,88
713416526,Yangcheon,55,137414.029,465,209061.849,442,92766.245,275,130915.519,313,17475.878,109
713476572,Gangnam,51,38917.286,289,27286.555,233,50967.44,271,128291.58,296,79120.089,206
713481731,Songpa,41,3936.5,56,10776.944,149,16029.136,194,178089.253,218,135754.78,235
713580367,Gimpo,40,113201.248,172,136668.796,168,281289.679,149,347116.012,209,72084.836,78
713613014,Seocho,42,44447.734,241,70001.669,205,147780.704,252,180249.596,181,112260.913,38
713627964,Suseong,63,102500.085,377,110255.486,351,78815.85,308,144811.065,387,35524.19,157
713707314,Goyang,55,15603.905,121,36397.855,166,181384.831,327,195656.95,302,73934.509,122
714261014,Seongdong,62,42958.496,121,59861.339,221,31334.226,216,132042.745,229,13919.49,77
714357066,Jeonju,64,59513.615,108,72729.703,225,139139.569,293,206817.809,203,152882.627,138
714438248,Seongnam,47,61413.903,132,158960.024,149,154221.56,159,174052.29,153,82154.91,75
714995751,Mapo,49,146360.48,220,173200.651,213,181631.323,153,230678.583,153,78219.26,50
715172764,Goyang,53,8003.988,58,39096.8,77,127655.352,113,124117.661,150,110806.5,60
715300591,Gangnam,48,116509.45,306,183231.988,268,215084.884,237,669458.855,490,237695.6,194
715327747,Gangnam,51,61921.34,202,120969.03,168,131346.49,222,184294.49,381,42213.34,91
715434219,Yangcheon,51,46504.887,325,95076.91,375,103307.667,381,129460.121,352,86280.12,194
715453388,Gangnam,41,15165.359,286,75742.194,242,156827.911,305,131717.76,339,90926.88,155
715594891,Seongnam,39,156576.492,174,146140.469,160,154172.031,142,186835.256,150,63770.318,41
715595513,Goyang,49,76471.796,324,36717.778,207,122374.232,377,244123.741,388,107592.76,253
715840328,Mapo,47,82715.288,334,64084.067,356,182287.53,443,119147.547,334,54163.399,143
716007638,Changwon,65,111191.92,247,137364.611,216,123960.142,197,132702.709,215,21273.188,81
716008398,Goyang,45,54816.265,380,52740.555,311,60290.483,210,129674.334,335,64734.182,108
716190685,Suseong,64,123243.15,168,94833.63,155,92879.062,123,146440.26,189,44717.59,99
716445771,Gangnam,40,164733.729,560,375781.746,640,290544.996,269,147527.496,293,65948.167,191
716480754,Buk-gu,48,63314.17,150,50555.723,191,81660.724,221,157925.21,246,58797.01,143
716599761,Dalseo,61,55819.215,207,56505.894,171,84417.05,274,126426.728,297,63562.13,99
716600543,Seongnam,48,92977.505,247,211863.099,379,272218.715,381,159223.974,220,34720.193,91
716633597,Bucheon,70,7818.145,184,26743.96,250,161896.368,406,124081.104,514,112013.609,219
716740151,Pyeongtaek,59,74681.8,32,61678.464,35,110457.268,82,127243.83,215,28524.934,71
716901982,Dong-gu,72,123987.304,128,118009.143,177,144232.165,195,175018.37,240,41936.92,45
717024097,Suseong,44,64208.07,158,51180.4,143,77523.75,165,167986.145,224,85745.362,100
717055793,Yongsan,57,131769.54,166,108414.192,108,106881.186,77,129556.48,111,80215.95,64
717260955,Gangnam,44,38297.43,222,116251.26,92,111387.2,124,130755.568,185,49571.685,116
717341942,Yangcheon,41,1142.8,45,1190.216,32,44371.176,100,163531.92,269,103563.14,124
717519191,Gimpo,43,22733.847,132,34358.84,197,52750.1,167,125045.185,230,89140.042,198
717579803,Gyeongsan,66,79520.087,166,76968.697,159,77862.025,151,130365.41,153,27889.44,103
717715731,Bucheon,39,78824.326,491,123946.977,374,113866.006,302,296952.006,388,90424.007,203
717802527,Dalseo,49,81674.333,219,75182.99,198,106439.259,341,126131.951,322,67119.333,127
718060111,Dong-gu,45,29263.6,10,16697.8,10,135109.819,113,133610.705,138,36726.4,49
718085401,Seocho,60,58468.421,174,85540.796,233,148668.374,290,186448.045,311,23145.924,114
718430043,Gangnam,42,11405.077,61,190447.272,318,98158.989,161,350775.236,496,70162.37,138
718545518,Seocho,41,44875.518,488,150881.62,477,176053.84,275,120806.796,230,151655.61,124
718582021,Songpa,51,129670.661,216,110758.171,382,67754.571,299,165010.4,219,54584.553,107
718607929,Suwon,60,126183.696,109,238960.645,138,195785.5,109,139039.39,92,63167.868,45
718874588,Gangnam,39,17938.366,198,19524.743,151,104689.095,254,139669.229,407,23374.365,160
719108747,Seodaemun,58,106353.69,228,114630.278,253,142483.218,242,145546.155,213,70843.956,75
719124921,Buk-gu,67,113665.3,222,52252.8,152,75733.37,178,153222.67,166,46458.739,65
719142964,Gangseo,33,3770,3,13610.8,29,82230.442,209,134210.648,176,46921.73,105
719243714,Suseong,74,63375.46,126,27532.826,81,79365.672,100,140899.15,150,65302.72,48
719446673,Gangnam,55,22887.61,155,26271.554,228,69853.607,275,154410.87,355,10954.119,77
719489023,Suseong,54,133337.816,148,221325.5,102,86982.414,87,136457.16,107,33053.504,60
719560151,Suseong,58,233084.633,401,207742.155,313,150665.39,173,143750.759,223,52957.571,105
719641071,Gangnam,52,80001.888,216,181111.157,189,293682.25,193,223660.6,165,135846.127,113
719651092,Seongdong,57,38975.704,272,90620.364,493,163941.49,558,140197.547,499,66162.048,191
719724826,Dalseo,56,24720.51,87,27803.944,146,71692.005,171,128151.142,213,74981.901,227
719903901,Suseong,57,54658.432,270,61153.58,351,142329.669,468,165160.06,390,36630.39,118
719994567,Suseong,56,30707.192,170,27338.68,79,65339.312,174,135324.16,146,65843.229,87
720016709,Suseong,48,118661.453,146,135042.896,88,118943.733,144,134173.614,183,65060.375,81
720075945,Suseong,66,71903.864,173,126460.71,196,160255.738,242,187927.49,211,67783.68,87
720152843,Gangnam,42,2072.79,25,9833.907,93,18817.972,73,128037.475,230,29237.94,83
720258561,Junggu,34,397.2,3,38821.6,38,77940.61,88,130142.11,156,63276.99,90
720523559,Hanam,39,12372.99,15,54483.58,94,220976.555,241,188128.772,228,72042.339,131
720585353,Geumcheon,46,5970.5,39,20038,114,70392.441,123,159288.069,178,80927.182,96
720796973,Andong,49,7129.45,86,38551.9,66,98593.082,184,128091.685,245,53171.445,85
720851527,Gangnam,50,54352.063,520,55861.773,523,228061.722,412,459092.658,611,152700.226,387
720926101,Pohang,54,117971.191,143,89069.16,124,117523.118,160,138260.456,109,61281.49,49
721136547,Suseong,46,174035.81,117,133009.326,75,110658.65,112,146559.6,161,85375.94,89
721250324,Gangnam,37,1106.137,22,42420.165,94,88272.789,236,129472.628,232,53016.998,119
721283811,Gimpo,41,7199.54,68,10883.51,56,117392.648,306,180123.438,252,45479.608,119
721379952,Gimpo,44,559013.73,114,368440.8,42,555727.966,102,231883.145,42,35933.05,25
721654331,Gangnam,43,23153.504,136,25593.383,119,75050.433,118,140625.716,192,105122.049,123
721701468,Seogwipo,36,5570.35,19,33545.704,70,123414.653,134,163528.538,242,38910.88,84
721848769,Yeonsu,37,1045.77,70,289.01,28,282759.93,109,122949.52,252,41114.039,88
721917567,Nam-gu,75,251840.044,691,398706.799,870,215714.846,464,236509.257,655,218319.028,328
721923549,Jinju,41,19855,105,38554.7,39,55213.23,79,129992.182,144,25747.64,67
721923787,Nam-gu,62,144269.588,122,225046.325,129,116617.603,151,148568.374,195,90282.586,87
721987132,Seocho,36,0,0,0,0,160797.353,284,163499.88,416,63507.906,243
721993415,Nam-gu,49,1652.65,35,1811.32,23,32696.81,156,127876.855,192,67711.01,181
722244443,Yongin,43,34949.632,299,100848.392,343,81469.583,372,134414.143,341,33272.324,150
722411643,Suseong,76,110485.8,105,116218.25,101,133678.97,103,136579.71,95,65835.68,79
722474299,Suseong,69,145150.846,325,186626.901,289,93851.448,226,138156.088,232,24253.486,100
722490536,Gyeongsan,57,173234.65,297,171051.257,269,133496.32,183,126929.535,218,48689.86,86
722501594,Mapo,41,1241.701,20,362.7,4,8590.88,54,159557.228,133,68893.259,91
722572741,Seongdong,45,0,0,96658.25,74,138951.95,117,141723.404,140,23354.9,18
722618544,Suseong,52,102694.292,227,126692.97,219,54972.815,180,126347.094,207,14955.205,57
722625171,Suseong,45,33135.16,94,35660.524,119,35951.649,101,173388.546,229,8115.26,18
722651284,Suseong,58,8020.85,83,107594.47,90,129425.72,322,133319.703,320,124260.722,166
722699176,Seogwipo,53,22960.672,161,30335.378,123,24417.184,123,130648.384,167,21044.06,100
722752545,Haeundae,62,200628.461,340,57958.48,130,132738.804,176,357001.03,202,114895.94,83
722760595,Junggu,49,381.4,3,78745.09,86,120295.802,267,123444.888,296,67171.69,107
722858837,Suseong,46,217220.975,234,337367.931,204,408248.237,170,150649.726,225,8480.02,91
722861386,Suseong,52,162717.215,444,155399.35,406,124206.42,375,141353.528,305,100618.041,96
722896708,Dong-gu,75,178953.298,359,180967.588,350,150275.817,410,138260.367,377,113091.834,193
722909674,Suseong,53,135253.37,129,230068.821,178,153987.52,167,183398.933,194,80735.368,65
722931975,Gangseo,43,33969.809,96,72649.13,157,57772.7,216,154529.116,186,121160.09,57
723007441,Bucheon,50,8681.2,7,0,0,78765.315,177,121351.239,222,65390.393,203
723093347,Suseong,56,223224.858,256,199294.039,240,176035.236,246,145043.82,138,72303.84,80
723152503,Dalseo,77,27482.303,149,37303.216,185,53950.836,202,169138.98,308,92153.49,131
723166431,Goyang,45,71224.25,210,113370.028,312,174485.02,249,173508.877,305,172656.31,187
723198816,Suseong,59,130042.38,348,73608.652,194,141464.884,200,338409.79,111,391993.052,147
723203836,Suseong,61,79467.244,203,151236.706,244,148958.641,314,185575.69,477,132611.99,240
723330822,Gangnam,41,63741.38,77,138917.387,72,149266.34,94,182762.36,110,38695.45,59
723346697,Yangcheon,84,42187.565,311,41875.765,231,56784.321,292,152320.855,396,37357.869,205
723494557,Suseong,59,152560.666,212,153485.003,229,134614.933,245,142376.651,213,80202.888,119
723584677,Dalseo,44,28908.65,84,50388.142,114,68926.722,175,175025.555,294,75360.42,155
723644581,Gangnam,38,136497.977,261,47333.638,98,90411.1,49,134203.01,134,183353.776,126
723880091,Gangnam,43,9427.118,96,9883.315,80,55104.339,154,134975.158,247,84078.844,91
723961821,Seocho,47,62942.82,179,151699.22,297,245561.56,228,149543.59,161,50196.969,52
724008298,Gangnam,44,5020.1,24,122225.784,206,129151.197,180,129282.638,243,74969.87,92
724078271,Gwacheon,38,589,1,45.8,3,13799.2,26,188149.36,177,204064.55,128
724259342,Gyeongju,56,18935.773,80,27036.547,61,146366.54,232,126660.404,191,58862.494,86
724512019,Hanam,32,720,25,147032.179,127,167414.032,296,223189.738,236,71597.409,114
724857721,Gangnam,64,0,0,5343.67,12,133445.144,120,177183.138,190,117532.659,139
724875241,Cheongju,56,174524.566,601,182171.367,655,214922.51,653,235216.845,305,81444.94,160
724954777,Junggu,34,6133.47,114,8973.917,119,16325.952,289,16761.099,145,4094.239,78
724970691,Gangnam,42,42255.347,192,76904.522,137,221602.493,481,129386.372,328,45090.367,147
724999311,Cheongju,47,30397.36,140,19065.2,108,83424.366,189,138007.35,208,20100.59,30
725147624,Junggu,37,22433.616,151,82731.224,154,121672.263,147,123042.318,315,44923.546,113
725247072,Seocho,72,84649.204,264,220779.16,179,187045.326,181,155371.23,326,28821.538,111
725395378,Seocho,34,10669.489,49,24030.692,103,80569.316,222,124955.1,308,31713.012,140
725528859,Seongdong,43,33822.374,179,36618.704,175,76585.999,194,144352.32,292,69066.972,183
725713211,Seodaemun,55,95433.649,191,127005.752,224,104279.98,224,142660.19,161,68784.164,49
725715473,Seongnam,46,3720.98,31,28933.37,55,107941.144,227,158282.782,333,112876.396,104
725846063,Jungnang,63,0,0,0,0,67639.5,10,186394.156,42,53259.8,15
725986046,Seongdong,54,122223.182,152,114812.4,149,103963.712,73,131675.86,75,39930.76,40
726049167,Seongnam,41,68026.525,425,98468.425,357,49964.824,144,141460.398,154,115911.169,160
726354291,Seongnam,51,108281.52,430,210369.261,425,391670.104,624,442644.466,526,269019.451,187
726354601,Seongnam,39,15772.643,126,18408.969,105,113758.832,317,126550.546,386,60358.35,172
726372944,Yongin,39,0,0,11829.6,16,100259.868,180,383694.144,436,159893.948,213
726470653,Jinju,64,46213.8,49,70582.81,96,102874.8,62,187617.796,137,118511.729,78
726506831,Gangdong,71,47508.1,40,175257.07,161,191187.66,168,173337.612,172,62730.95,60
726563736,Gangnam,43,71236.116,283,53503.579,288,64150.003,311,152204.012,344,82637.565,139
726763771,Gangnam,40,159126.552,194,139691.848,196,275494.268,200,206969.689,200,85065.005,85
726899622,Seongnam,40,65173.91,147,82459.88,242,74742.339,157,149671.403,176,42995.864,72
726911105,Sokcho,56,107066.886,203,116782.528,197,109681.938,250,224990.474,319,20765.422,124
727072262,Yangcheon,37,92147.82,116,247802.546,144,285663.752,154,330828.96,148,0,0
727173025,Gangnam,49,106666.544,190,105317.23,204,133312.094,129,174084.903,185,143082.234,82
727225703,Suseong,57,63374.9,52,20265.66,31,86050.52,73,156521.435,83,123503.1,51
727367111,Mapo,47,63547.827,123,76188.288,173,86787.639,182,148095.759,204,101373.707,99
727438902,Bupyeong,48,34566.63,91,44053.75,118,92749.749,322,260097.414,350,51273.636,133
727771381,Gunpo,62,53073.331,133,137838.286,203,126507.034,173,131923.574,204,7174.78,40
727889496,Cheongju,46,132902.71,473,92886.806,368,122782.242,377,147812.2,246,125700.285,160
727983311,Cheongju,60,129624.944,275,195773.376,288,191870.701,332,153708.464,223,100121.41,190
727998935,Suwon,40,12355.41,69,15695.01,118,140755.74,254,129521.6,241,28399.87,95
728039573,Cheongju,48,127333.82,265,96438.812,193,126349.676,122,130826.168,200,70895.808,96
728129731,Goyang,39,60292.963,246,150264.352,356,152694.548,413,162494.138,258,70290.998,153
728168948,Cheongju,55,142371.9,369,129680.624,299,133999.77,230,132706.33,321,98487.403,173
728244068,Gangnam,38,10012.137,214,13249.354,223,160443.177,314,157035.07,388,86315.734,126
728340458,Seongdong,39,14395.397,118,35933.922,142,155904.391,182,219282.135,175,80406.57,125
728380278,Cheongju,52,97903.8,49,162625.072,108,151839.286,69,158766.97,74,101652.47,40
728535511,Seongnam,42,157317.969,348,111089.917,314,102879.978,162,128054.4,170,150485.603,94
728568642,Gangnam,80,52667.81,55,69461.74,112,151048.7,205,116930.8,221,81820.953,153
728846849,Yongin,38,94924.399,279,99991.145,235,100441.101,225,250392.61,334,239355.35,199
728936041,Yongin,46,128706.366,476,107582.07,357,234141.334,283,260315.118,272,63224.634,80
728947367,Gangnam,49,91.32,3,1454.6,27,33722.151,159,165185.49,259,29013.406,78
728963842,Siheung,67,208478.023,467,242361.651,438,198647.86,391,140340.686,282,67512.751,156
729009377,Gangnam,40,27118.85,359,54640.51,254,267692.374,322,127507.878,268,41984.134,132
729022261,Seongnam,63,109732.216,311,154788.87,292,228290.646,326,146018.9,349,127749.775,119
729058248,Gangnam,48,37055.824,94,64109.296,162,132910.686,227,280970.16,211,87625.72,74
729159236,Seocho,39,188086.142,326,125319.772,204,103766.897,242,129387.465,341,109990.98,190
729175345,Paju,54,33862.409,104,47906.256,175,132027.133,295,251717.492,287,101540.78,91
729246291,Dalseo,69,52285.5,57,51894.493,93,96869.56,143,176262.43,172,171926.69,90
729386651,Yeongdeungpo,47,0,0,0,2,49392.29,191,121693.508,155,98972.86,90
729433854,Gangnam,64,46255.508,189,131838.525,206,109171.759,145,124471.662,166,39755.96,90
729459157,Gangnam,44,938877.201,559,852834.328,384,743360.247,262,544895.894,237,156127.842,112
729531041,Gangnam,33,225339.05,175,106782.55,51,113825.594,80,129354.64,80,39517.3,39
729532016,Seongdong,42,53864.761,94,45266.775,158,144006.464,186,111163.128,182,30249.34,63
729551791,Gangnam,43,132935.559,645,130122.138,483,149986.797,456,139072.568,413,105718.874,201
729581611,Songpa,43,75488.268,308,102228.097,237,64514.474,260,146735.846,235,8278.949,105
729822414,Bucheon,67,148796.047,480,126811.506,361,135094.149,403,143494.419,281,60734.562,157
729969693,Seocho,53,12413.04,83,9083.9,36,27098.51,46,125050.588,134,53025.271,68
730108384,Gwangmyeong,49,169221.2,220,128823.55,252,348509.364,288,347311.324,228,99027.4,86
730186861,Seongnam,42,33377.408,331,54352.605,296,113683.357,279,127636.22,431,42468.591,257
730245952,Gangnam,54,93744.434,165,111362.413,171,117481.987,152,139873.925,182,119339.427,105
730405875,Gangnam,33,70711.726,182,76996.281,264,112944.862,250,204335.33,393,118832.394,152
730513931,Seocho,65,258374.996,233,187864.701,220,115617.524,256,168734.698,218,99775.734,205
730903696,Songpa,34,13709.74,106,81459.639,253,212579.403,331,212338.444,344,104908.246,138
730986089,Gwacheon,46,0,4,0,0,98312.4,27,139722.1,49,126464.2,33
731059502,Gangnam,43,191635.959,292,212803.487,262,220404.457,269,132986.584,222,28539.167,43
731066088,Yongin,60,93539.989,184,93260.712,310,123268.416,219,129556.83,214,32845.653,94
731113118,Bucheon,43,58861.75,23,103412.54,28,147637.48,61,144113.3,65,65601.19,37
731120691,Yongsan,41,820,1,0,0,48402.551,46,192869.372,96,138923.71,59
731165469,Dalseo,64,149030.417,266,182987.927,256,141203.879,242,180194.176,217,72313.306,131
731176757,Seongdong,38,2203.6,37,1790.7,16,51764.071,160,200594.291,266,171626.838,103
731332211,Bupyeong,40,362279.626,1258,295309.054,843,296489.756,1325,448694.173,1281,298000.704,761
731382913,Yongsan,60,172526.845,112,164257.334,130,282284.576,177,271565.801,200,61120.822,80
731431279,Bucheon,42,154348.906,260,140987.311,148,348792.452,247,555490.867,305,63819.889,49
731502731,Gangnam,58,172535.193,308,96908.132,225,104787.332,86,193483.248,309,98314.928,200
731628538,Gangnam,63,14829.115,65,47702.766,124,74672.879,313,144334.646,276,58493.564,104
731720579,Yongsan,31,9266.39,29,129161.905,102,226518.39,189,393831.832,315,239586.039,136
731772131,Yongin,40,13093.654,241,27878,175,110118.588,376,132282.35,429,80468.163,220
731847121,Seo-gu,62,43651.5,154,50038.239,134,107369.534,171,130722.064,222,49340.598,92
731890833,Seongdong,43,105876.383,208,233952.268,205,124785.482,173,163098.11,176,23664.39,89
